Source;Source top level component;Target;Target top level component;Dependency type
TMessagesProj/jni/boringssl/crypto/asn1/a_type.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/obj.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/a_utctm.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/asn1.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/a_utctm.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/err.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/a_utctm.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/time_support.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/a_utctm.c;TMessagesProj;TMessagesProj/jni/ffmpeg/include/libavutil/time.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/a_utf8.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/asn1.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/a_utf8.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/err.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/asn1_lib.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/asn1.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/asn1_lib.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/asn1_mac.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/asn1_lib.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/err.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/asn1_par.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/asn1.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/asn1_par.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/bio.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/asn1_par.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/err.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/asn_pack.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/asn1.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/asn_pack.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/err.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/bio_asn1.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/asn1.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/bio_asn1.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/bio.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/bio_ndef.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/asn1.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/bio_ndef.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/asn1t.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/bio_ndef.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/bio.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/bio_ndef.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/err.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/f_enum.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/asn1.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/f_enum.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/err.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/f_int.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/asn1.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/f_int.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/err.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/f_string.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/asn1.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/f_string.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/err.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/t_bitst.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/asn1.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/t_pkey.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/asn1.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/t_pkey.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/bio.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/tasn_dec.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/asn1.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/tasn_dec.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/asn1t.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/tasn_dec.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/buf.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/tasn_dec.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/err.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/tasn_enc.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/asn1.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/tasn_enc.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/asn1t.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/tasn_fre.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/asn1.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/tasn_fre.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/asn1t.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/tasn_new.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/asn1.h;TMessagesProj;CODE_CALL
TMessagesProj/jni/boringssl/crypto/asn1/tasn_new.c;TMessagesProj;TMessagesProj/jni/boringssl/include/openssl/asn1t.h;TMessagesProj;CODE_CALL
