System;System element;Type;Depth;Weight;LINES_OF_CODE;DUPLICATION;CODE_BREAKDOWN;CODE_BREAKDOWN Rating;DEPLOYMENT_BREAKDOWN;DEPLOYMENT_BREAKDOWN Rating;INTER_COMPONENT_DUPLICATION;INTER_COMPONENT_DUPLICATION Rating;SHARED_CODE;SHARED_CODE Rating;SHARED_DEPENDENCIES;SHARED_DEPENDENCIES Rating;COMMUNICATION_CENTRALIZATION;COMMUNICATION_CENTRALIZATION Rating;INTERFACE_CENTRALIZATION;INTERFACE_CENTRALIZATION Rating;DATA_STORE_ENCAPSULATION;DATA_STORE_ENCAPSULATION Rating;COMPONENT_COHESION;COMPONENT_COHESION Rating;USAGE_COHESION;USAGE_COHESION Rating;INCOMING_DEPENDENCIES;INCOMING_DEPENDENCIES Rating;OUTGOING_DEPENDENCIES;OUTGOING_DEPENDENCIES Rating;COMMUNICATION_COMPLEXITY;COMMUNICATION_COMPLEXITY Rating;STATELESSNESS;STATELESSNESS Rating;ASYNCHRONOUS_COMMUNICATION;ASYNCHRONOUS_COMMUNICATION Rating;COMMUNICATION_BOTTLENECKS;COMMUNICATION_BOTTLENECKS Rating;DATA_STORE_SCALABILITY;DATA_STORE_SCALABILITY Rating;TECHNOLOGY_COHESION;TECHNOLOGY_COHESION Rating;CBA Rating;SOA Rating;CLOUD_NATIVENESS Rating;ARCHITECTURE_MAINTAINABILITY Rating;ID;Parent ID
opensource-elasticsearch;org.elasticsearch.action.admin.indices.get;CodeComponent;2L;360.0;360.0;0.0;360.0;2.6;;;0.0;5.5;;;;;0.0;0.5;;;;;;;;;12.0;2.4;30.0;2.1;;;;;;;;;;;;;;;;;5a79b5a5-d987-4ca0-89ad-114abb203171;0c3c6077-8fde-4a4d-9271-07df593fabec 4aca199b-9dd9-45ed-8116-b72d594ceda7 d9088914-b46b-49c3-8b6b-71a606b8bd3d 5a79b5a5-d987-4ca0-89ad-114abb203171
opensource-elasticsearch;org.elasticsearch.action.admin.indices.mapping;CodeComponent;2L;1.0;1.0;0.0;1.0;5.5;;;0.0;5.5;;;;;;;;;;;;;;;0.0;5.5;0.0;5.5;;;;;;;;;;;;;;;;;3a6bbd83-68ec-441c-8142-f65a6ff04d56;0c3c6077-8fde-4a4d-9271-07df593fabec 4aca199b-9dd9-45ed-8116-b72d594ceda7 3a6bbd83-68ec-441c-8142-f65a6ff04d56 d9088914-b46b-49c3-8b6b-71a606b8bd3d
opensource-elasticsearch;org.elasticsearch.action.admin.indices.mapping.get;CodeComponent;2L;714.0;714.0;3.4;714.0;2.3;;;2.7;3.9;;;;;0.0;0.5;;;;;;;;;24.0;2.2;83.0;1.3;;;;;;;;;;;;;;;;;a1ebb7cc-6267-4b45-8fe5-6e0b2c6adede;0c3c6077-8fde-4a4d-9271-07df593fabec 4aca199b-9dd9-45ed-8116-b72d594ceda7 d9088914-b46b-49c3-8b6b-71a606b8bd3d a1ebb7cc-6267-4b45-8fe5-6e0b2c6adede
opensource-elasticsearch;org.elasticsearch.action.admin.indices.mapping.put;CodeComponent;2L;384.0;384.0;8.1;384.0;2.5;;;6.0;3.3;;;;;0.3;1.5;;;;;;;;;17.0;2.3;36.0;1.9;;;;;;;;;;;;;;;;;f7bcd3dd-7401-4903-85e9-ccf9f4fd99b8;0c3c6077-8fde-4a4d-9271-07df593fabec 4aca199b-9dd9-45ed-8116-b72d594ceda7 f7bcd3dd-7401-4903-85e9-ccf9f4fd99b8 d9088914-b46b-49c3-8b6b-71a606b8bd3d
opensource-elasticsearch;org.elasticsearch.action.admin.indices.open;CodeComponent;2L;193.0;193.0;17.6;193.0;3.3;;;17.6;2.3;;;;;0.0;0.5;;;;;;;;;13.0;2.4;30.0;2.1;;;;;;;;;;;;;;;;;e6e3386b-4c11-4be8-a730-8355a361c80a;0c3c6077-8fde-4a4d-9271-07df593fabec 4aca199b-9dd9-45ed-8116-b72d594ceda7 d9088914-b46b-49c3-8b6b-71a606b8bd3d e6e3386b-4c11-4be8-a730-8355a361c80a
opensource-elasticsearch;org.elasticsearch.action.admin.indices.recovery;CodeComponent;2L;244.0;244.0;0.0;244.0;3.1;;;0.0;5.5;;;;;0.0;0.5;;;;;;;;;13.0;2.4;31.0;2.1;;;;;;;;;;;;;;;;;62771d4a-8d10-4c88-b9f5-3e50a506ccb9;0c3c6077-8fde-4a4d-9271-07df593fabec 4aca199b-9dd9-45ed-8116-b72d594ceda7 d9088914-b46b-49c3-8b6b-71a606b8bd3d 62771d4a-8d10-4c88-b9f5-3e50a506ccb9
opensource-elasticsearch;org.elasticsearch.action.admin.indices.refresh;CodeComponent;2L;145.0;145.0;9.0;145.0;3.6;;;9.0;2.9;;;;;0.7;1.5;;;;;;;;;15.0;2.3;31.0;2.1;;;;;;;;;;;;;;;;;9d8df6c3-c4ec-499f-ba66-ee24813b7873;0c3c6077-8fde-4a4d-9271-07df593fabec 4aca199b-9dd9-45ed-8116-b72d594ceda7 9d8df6c3-c4ec-499f-ba66-ee24813b7873 d9088914-b46b-49c3-8b6b-71a606b8bd3d
opensource-elasticsearch;org.elasticsearch.action.admin.indices.rollover;CodeComponent;2L;583.0;583.0;1.0;583.0;2.3;;;1.0;4.2;;;;;0.0;0.5;;;;;;;;;13.0;2.4;61.0;1.4;;;;;;;;;;;;;;;;;2de1be05-2089-4ed0-84fc-33b246fe456a;0c3c6077-8fde-4a4d-9271-07df593fabec 4aca199b-9dd9-45ed-8116-b72d594ceda7 2de1be05-2089-4ed0-84fc-33b246fe456a d9088914-b46b-49c3-8b6b-71a606b8bd3d
opensource-elasticsearch;org.elasticsearch.action.admin.indices.segments;CodeComponent;2L;427.0;427.0;3.5;427.0;2.4;;;4.9;3.4;;;;;8.4;2.5;;;;;;;;;17.0;2.3;37.0;1.9;;;;;;;;;;;;;;;;;3ebcfee5-15f0-4689-918e-75662809d0af;0c3c6077-8fde-4a4d-9271-07df593fabec 4aca199b-9dd9-45ed-8116-b72d594ceda7 d9088914-b46b-49c3-8b6b-71a606b8bd3d 3ebcfee5-15f0-4689-918e-75662809d0af
opensource-elasticsearch;org.elasticsearch.action.admin.indices.settings.get;CodeComponent;2L;231.0;231.0;6.1;231.0;3.1;;;8.2;3.0;;;;;0.0;0.5;;;;;;;;;11.0;2.4;34.0;2.0;;;;;;;;;;;;;;;;;aa81b321-073c-4314-ac9d-a827935fe3f7;0c3c6077-8fde-4a4d-9271-07df593fabec 4aca199b-9dd9-45ed-8116-b72d594ceda7 aa81b321-073c-4314-ac9d-a827935fe3f7 d9088914-b46b-49c3-8b6b-71a606b8bd3d
opensource-elasticsearch;org.elasticsearch.action.admin.indices.settings.put;CodeComponent;2L;278.0;278.0;7.6;278.0;2.9;;;10.1;2.8;;;;;0.0;0.5;;;;;;;;;12.0;2.4;36.0;1.9;;;;;;;;;;;;;;;;;aff9b2b6-4e55-4ba6-9dc2-2654bd62baa9;aff9b2b6-4e55-4ba6-9dc2-2654bd62baa9 0c3c6077-8fde-4a4d-9271-07df593fabec 4aca199b-9dd9-45ed-8116-b72d594ceda7 d9088914-b46b-49c3-8b6b-71a606b8bd3d
